Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Carl Gunnarsson,2013-14,TOR,L,D,80,3,14,17,+12,34,0.21,3,16,0,1,0,0,0,1,48,6.3,19:25,--
Andrew Desjardins,2013-14,SJS,L,L,81,3,14,17,-8,86,0.21,3,17,0,0,0,0,0,1,95,3.2,11:09,55.0
Alexei Emelin,2013-14,MTL,L,D,59,3,14,17,-1,59,0.29,2,14,1,3,0,0,0,0,58,5.2,19:15,--
Rene Bourque,2013-14,MTL,L,R,63,9,7,16,-1,32,0.25,6,12,3,4,0,0,0,2,118,7.6,14:11,50.0
Nate Thompson,2013-14,TBL,L,C,81,9,7,16,+3,27,0.20,7,14,0,0,2,2,1,1,105,8.6,12:52,50.9
Todd Bertuzzi,2013-14,DET,L,R,59,9,7,16,-17,40,0.27,3,9,6,7,0,0,0,0,100,9.0,14:39,50.0
Casey Cizikas,2013-14,NYI,L,C,80,6,10,16,-12,30,0.20,5,12,1,2,0,2,0,1,79,7.6,13:22,48.4
Dale Weise,2013-14,"VAN,MTL",R,R,61,6,10,16,+3,59,0.26,5,15,1,1,0,0,0,1,41,14.6,8:25,0.0
Erik Condra,2013-14,OTT,R,R,76,6,10,16,0,30,0.21,5,14,0,0,1,2,0,0,85,7.1,11:39,6.7
Blake Comeau,2013-14,CBJ,R,L,61,5,11,16,-2,36,0.26,5,16,0,0,0,0,0,0,107,4.7,12:04,58.8
Michal Handzus,2013-14,CHI,L,C,59,4,12,16,0,16,0.27,3,14,0,0,1,2,0,2,50,8.0,13:39,49.6
Calvin de Haan,2013-14,NYI,L,D,51,3,13,16,-7,30,0.31,2,13,1,3,0,0,0,1,71,4.2,21:01,--
Michael Del Zotto,2013-14,"NYR,NSH",L,D,67,3,13,16,-9,18,0.24,2,11,1,5,0,0,0,0,90,3.3,17:12,0.0
Johnny Oduya,2013-14,CHI,L,D,77,3,13,16,+11,38,0.21,3,15,0,0,0,1,0,1,83,3.6,20:06,100.0
Matt Donovan,2013-14,NYI,L,D,52,2,14,16,-9,26,0.31,1,10,1,6,0,0,0,0,86,2.3,18:04,--
Chris Butler,2013-14,CGY,L,D,82,2,14,16,-23,39,0.20,2,15,0,0,0,1,1,1,83,2.4,20:16,--
Ryan Stanton,2013-14,VAN,L,D,64,1,15,16,+5,32,0.25,1,16,0,0,0,0,0,0,65,1.5,14:43,100.0
Bryan Bickell,2013-14,CHI,L,L,59,11,4,15,-6,28,0.25,11,15,0,0,0,0,0,2,93,11.8,11:21,50.0
Maxim Lapierre,2013-14,STL,R,C,71,9,6,15,-3,78,0.21,9,15,0,0,0,0,0,1,78,11.5,11:10,50.8
Tomas Jurco,2013-14,DET,L,R,36,8,7,15,0,14,0.42,6,12,2,3,0,0,0,0,77,10.4,13:28,--
Brooks Laich,2013-14,WSH,L,C,51,8,7,15,-7,16,0.29,6,10,1,3,1,2,0,1,75,10.7,17:15,44.1
Drew Miller,2013-14,DET,L,L,82,7,8,15,-11,21,0.18,7,15,0,0,0,0,0,1,117,6.0,14:08,39.1
Erik Haula,2013-14,MIN,L,L,46,6,9,15,+14,29,0.33,5,14,0,0,1,1,0,1,56,10.7,10:09,46.3
Jared Cowen,2013-14,OTT,L,D,68,6,9,15,0,45,0.22,6,14,0,1,0,0,0,2,68,8.8,20:31,--
David Savard,2013-14,CBJ,R,D,70,5,10,15,+2,28,0.21,4,11,1,4,0,0,0,1,63,7.9,17:50,100.0
Lance Bouma,2013-14,CGY,L,L,78,5,10,15,-4,41,0.19,4,14,0,0,1,1,0,0,82,6.1,12:36,25.9
Alexandre Burrows,2013-14,VAN,L,R,49,5,10,15,-9,71,0.31,3,8,2,6,0,1,0,0,104,4.8,17:49,41.8
Ryan Malone,2013-14,TBL,L,L,57,5,10,15,-7,67,0.26,5,12,0,3,0,0,0,0,95,5.3,11:47,28.6
John Moore,2013-14,NYR,L,D,74,4,11,15,+7,25,0.20,4,13,0,2,0,0,0,2,115,3.5,15:20,--
Jay Harrison,2013-14,CAR,L,D,68,4,11,15,-1,44,0.22,3,9,1,6,0,0,1,1,103,3.9,16:38,--
Ron Hainsey,2013-14,CAR,L,D,82,4,11,15,-9,45,0.18,4,14,0,0,0,1,0,1,72,5.6,21:26,--
Paul Martin,2013-14,PIT,L,D,39,3,12,15,-4,10,0.38,2,6,1,9,0,0,0,2,54,5.6,24:34,--
Barret Jackman,2013-14,STL,L,D,79,3,12,15,+11,97,0.19,3,15,0,0,0,0,0,1,83,3.6,17:56,0.0
Raphael Diaz,2013-14,"MTL,VAN,NYR",R,D,63,2,13,15,-2,16,0.24,2,10,0,4,0,1,0,0,68,2.9,17:59,0.0
Nikita Nikitin,2013-14,CBJ,L,D,66,2,13,15,+9,20,0.23,2,15,0,0,0,0,1,1,95,2.1,17:07,--
Chris Phillips,2013-14,OTT,L,D,70,1,14,15,-12,30,0.21,0,7,1,8,0,0,0,0,90,1.1,19:14,--
Ville Leino,2013-14,BUF,L,L,58,0,15,15,-16,10,0.26,0,9,0,6,0,0,0,0,38,0.0,14:26,43.6
Anders Lee,2013-14,NYI,L,L,22,9,5,14,+3,14,0.64,7,12,2,2,0,0,0,0,68,13.2,15:43,16.7
Matt Martin,2013-14,NYI,L,L,79,8,6,14,-11,90,0.18,8,14,0,0,0,0,0,3,120,6.7,11:54,33.3
Chris Neil,2013-14,OTT,R,R,76,8,6,14,-10,211,0.18,8,13,0,1,0,0,0,0,99,8.1,11:48,33.3
Michael Bournival,2013-14,MTL,L,L,60,7,7,14,-6,18,0.23,6,11,1,3,0,0,0,1,78,9.0,10:19,45.9
Brandon Bollig,2013-14,CHI,L,L,82,7,7,14,-1,92,0.17,7,14,0,0,0,0,0,1,109,6.4,10:17,100.0
Paul Ranger,2013-14,TOR,L,D,53,6,8,14,-1,36,0.26,5,13,0,0,1,1,0,0,59,10.2,17:25,--
Marc Staal,2013-14,NYR,L,D,72,3,11,14,-1,24,0.19,2,12,1,1,0,1,0,0,92,3.3,20:32,100.0
Robyn Regehr,2013-14,LAK,L,D,79,3,11,14,+6,46,0.18,3,14,0,0,0,0,1,1,73,4.1,18:57,--
Joe Vitale,2013-14,PIT,R,C,53,1,13,14,-1,29,0.26,1,13,0,1,0,0,0,1,42,2.4,10:58,62.5
Nicklas Grossmann,2013-14,PHI,L,D,78,1,13,14,-6,55,0.18,1,13,0,0,0,1,0,0,71,1.4,19:07,--
Josh Gorges,2013-14,MTL,L,D,66,1,13,14,+6,12,0.21,1,12,0,1,0,1,0,0,35,2.9,21:15,0.0
Manny Malhotra,2013-14,CAR,L,C,69,7,6,13,0,18,0.19,7,12,0,0,0,1,1,1,53,13.2,11:36,59.5
Brian Flynn,2013-14,BUF,R,C,79,6,7,13,-10,14,0.16,5,12,0,0,1,1,0,0,102,5.9,14:25,47.3
Brandon Prust,2013-14,MTL,L,L,52,6,7,13,-1,121,0.25,6,11,0,1,0,1,0,3,49,12.2,12:49,52.0
Cody McLeod,2013-14,COL,L,L,71,5,8,13,+2,122,0.18,4,12,0,0,1,1,0,0,76,6.6,10:20,20.0
Roman Polak,2013-14,STL,R,D,72,4,9,13,+3,71,0.18,4,13,0,0,0,0,0,0,83,4.8,17:20,--
Tanner Glass,2013-14,PIT,L,L,67,4,9,13,-8,90,0.19,4,13,0,0,0,0,0,0,56,7.1,11:47,47.4
Kyle Quincey,2013-14,DET,L,D,82,4,9,13,-5,88,0.16,4,13,0,0,0,0,0,1,106,3.8,20:48,--
Richard Panik,2013-14,TBL,L,R,50,3,10,13,-9,21,0.26,3,9,0,4,0,0,0,0,56,5.4,12:42,37.5
Mark Stuart,2013-14,WPG,L,D,69,2,11,13,+11,101,0.19,2,13,0,0,0,0,0,0,73,2.7,18:38,--
Brooks Orpik,2013-14,PIT,L,D,72,2,11,13,-3,46,0.18,2,13,0,0,0,0,0,0,50,4.0,21:12,--
Anton Stralman,2013-14,NYR,R,D,81,1,12,13,+9,26,0.16,1,13,0,0,0,0,0,0,104,1.0,19:25,--
Mike Weaver,2013-14,"FLA,MTL",R,D,72,1,12,13,0,31,0.18,1,13,0,0,0,0,0,0,53,1.9,18:29,100.0
Colton Sceviour,2013-14,DAL,R,C,26,8,4,12,-3,4,0.46,6,10,2,2,0,0,0,2,69,11.6,14:53,39.5
Dave Bolland,2013-14,TOR,R,C,23,8,4,12,-1,24,0.52,6,9,1,2,1,1,1,2,33,24.2,14:28,45.1
Magnus Paajarvi,2013-14,STL,L,L,55,6,6,12,-6,6,0.22,6,12,0,0,0,0,0,1,60,10.0,10:15,33.3
Deryk Engelland,2013-14,PIT,R,D,56,6,6,12,-6,58,0.21,6,11,0,1,0,0,0,1,59,10.2,13:03,--
Matt D'Agostini,2013-14,"PIT,BUF",R,R,57,5,7,12,-15,26,0.21,3,10,2,2,0,0,1,2,110,4.6,14:51,33.3
Jeff Halpern,2013-14,PHX,R,C,69,5,7,12,-8,24,0.17,5,12,0,0,0,0,0,1,45,11.1,10:17,52.7
Luke Schenn,2013-14,PHI,R,D,79,4,8,12,0,58,0.15,4,11,0,0,0,1,0,0,78,5.1,16:32,--
Drayson Bowman,2013-14,CAR,L,L,70,4,8,12,-2,16,0.17,4,12,0,0,0,0,0,0,80,5.0,10:21,60.0
Tomas Kopecky,2013-14,FLA,L,R,49,4,8,12,0,18,0.24,3,11,0,0,1,1,0,0,95,4.2,15:53,27.6
Dylan Olsen,2013-14,FLA,L,D,44,3,9,12,-3,8,0.27,3,11,0,1,0,0,0,0,60,5.0,15:26,--
Philip Larsen,2013-14,EDM,R,D,30,3,9,12,-4,8,0.40,2,6,1,5,0,1,0,0,47,6.4,17:10,--
Steve Bernier,2013-14,NJD,R,R,78,3,9,12,-15,33,0.15,3,11,0,1,0,0,1,1,104,2.9,12:27,33.3
Scott Hannan,2013-14,SJS,L,D,56,3,9,12,+1,55,0.21,3,11,0,0,0,1,0,0,52,5.8,17:46,--
Ryan Murphy,2013-14,CAR,R,D,48,2,10,12,-9,10,0.25,1,9,1,3,0,0,0,0,81,2.5,18:17,--
Grant Clitsome,2013-14,WPG,L,D,32,2,10,12,-5,18,0.38,2,10,0,2,0,0,0,0,42,4.8,19:47,--
Travis Moen,2013-14,MTL,L,L,65,2,10,12,+2,49,0.18,2,11,0,0,0,1,0,0,56,3.6,11:32,87.5
Scott Gomez,2013-14,FLA,L,C,46,2,10,12,-11,24,0.26,2,10,0,2,0,0,0,0,56,3.6,13:08,46.4
Willie Mitchell,2013-14,LAK,L,D,76,1,11,12,+14,58,0.16,1,10,0,2,0,0,0,0,73,1.4,20:20,--
Emerson Etem,2013-14,ANA,L,R,29,7,4,11,+3,4,0.38,5,9,1,1,1,1,0,2,44,15.9,12:47,0.0
Peter Holland,2013-14,"ANA,TOR",L,C,43,6,5,11,0,18,0.26,5,10,1,1,0,0,0,0,43,14.0,11:21,46.1
Trevor Lewis,2013-14,LAK,R,C,73,6,5,11,-1,6,0.15,5,10,0,0,1,1,0,2,111,5.4,13:15,48.5
Patrick Bordeleau,2013-14,COL,L,L,82,6,5,11,-1,115,0.13,6,11,0,0,0,0,0,1,37,16.2,6:53,33.3
Jeremy Morin,2013-14,CHI,R,L,24,5,6,11,+5,32,0.46,5,11,0,0,0,0,0,0,46,10.9,9:10,66.7
David Clarkson,2013-14,TOR,R,R,60,5,6,11,-14,93,0.18,4,9,1,2,0,0,0,1,102,4.9,15:06,38.1
Craig Adams,2013-14,PIT,R,R,82,5,6,11,-16,46,0.13,5,11,0,0,0,0,0,0,73,6.9,12:28,43.9
Michael Kostka,2013-14,"CHI,TBL",R,D,28,4,7,11,+10,8,0.39,4,11,0,0,0,0,0,1,49,8.2,15:26,--
Stephen Gionta,2013-14,NJD,R,C,66,4,7,11,-8,18,0.17,3,10,0,0,1,1,0,1,89,4.5,12:28,41.0
Mark Fayne,2013-14,NJD,R,D,72,4,7,11,-5,30,0.15,3,10,0,0,1,1,0,0,88,4.6,18:19,--
Peter Regin,2013-14,"NYI,CHI",L,C,61,4,7,11,-5,20,0.18,4,8,0,1,0,2,0,0,69,5.8,11:26,44.4
Alex Tanguay,2013-14,COL,L,L,16,4,7,11,+7,4,0.69,3,8,0,2,1,1,0,2,24,16.7,17:17,33.3
Dmitry Orlov,2013-14,WSH,L,D,54,3,8,11,-1,19,0.20,3,10,0,1,0,0,0,0,59,5.1,19:36,--
Zach Bogosian,2013-14,WPG,R,D,55,3,8,11,+3,48,0.20,3,10,0,1,0,0,0,0,134,2.2,22:55,--
Ian Cole,2013-14,STL,L,D,46,3,8,11,+15,31,0.24,3,9,0,2,0,0,0,0,45,6.7,15:05,--
Lubomir Visnovsky,2013-14,NYI,L,D,24,3,8,11,-1,10,0.46,1,4,2,7,0,0,1,1,34,8.8,20:32,--
Brad Stuart,2013-14,SJS,L,D,61,3,8,11,+4,35,0.18,3,11,0,0,0,0,1,3,64,4.7,19:10,--
Chris Thorburn,2013-14,WPG,R,R,55,2,9,11,0,65,0.20,2,11,0,0,0,0,0,1,26,7.7,8:57,60.6
Sven Baertschi,2013-14,CGY,L,L,26,2,9,11,-4,6,0.42,1,7,1,4,0,0,0,0,30,6.7,14:07,--
Jon Merrill,2013-14,NJD,L,D,52,2,9,11,-3,12,0.21,2,9,0,2,0,0,1,2,45,4.4,19:14,--
Corey Tropp,2013-14,"BUF,CBJ",R,R,53,2,9,11,+3,37,0.21,2,11,0,0,0,0,0,0,35,5.7,8:56,0.0
Eric Gryba,2013-14,OTT,R,D,57,2,9,11,+9,64,0.19,2,10,0,0,0,1,0,0,57,3.5,17:31,--
Jonathan Ericsson,2013-14,DET,L,D,48,1,10,11,+2,34,0.23,1,10,0,0,0,1,0,0,66,1.5,21:15,--
Ryan Spooner,2013-14,BOS,L,C,23,0,11,11,0,6,0.48,0,5,0,6,0,0,0,0,42,0.0,12:49,40.7
Ryan Carter,2013-14,NJD,L,L,62,7,3,10,-6,35,0.16,7,9,0,0,0,1,0,2,69,10.1,11:20,44.4
Jordan Nolan,2013-14,LAK,L,C,64,6,4,10,-1,54,0.16,6,10,0,0,0,0,0,1,58,10.3,9:00,25.0
Yannick Weber,2013-14,VAN,R,D,49,6,4,10,-7,16,0.20,3,5,3,5,0,0,0,2,70,8.6,11:55,--
Mark Barberio,2013-14,TBL,L,D,49,5,5,10,+10,28,0.20,4,9,1,1,0,0,0,0,54,9.3,14:35,--
Matt Halischuk,2013-14,WPG,R,R,46,5,5,10,-3,6,0.22,5,10,0,0,0,0,0,1,56,8.9,11:20,50.0
Stephane Robidas,2013-14,"DAL,ANA",R,D,38,5,5,10,+10,20,0.26,4,9,1,1,0,0,1,1,56,8.9,20:10,--
Jay McClement,2013-14,TOR,L,C,81,4,6,10,-8,32,0.12,4,9,0,0,0,1,0,1,67,6.0,14:46,53.7
Tom Wilson,2013-14,WSH,R,R,82,3,7,10,+1,151,0.12,2,9,1,1,0,0,0,0,63,4.8,7:56,0.0
Troy Bodie,2013-14,TOR,R,R,47,3,7,10,+6,26,0.21,3,10,0,0,0,0,0,0,50,6.0,8:38,28.6
B.J. Crombeen,2013-14,TBL,R,R,55,3,7,10,-2,79,0.18,3,9,0,0,0,1,0,1,60,5.0,10:10,37.5
Joe Corvo,2013-14,OTT,R,D,25,3,7,10,-7,10,0.40,3,8,0,2,0,0,0,0,54,5.6,17:31,--
Steve Oleksy,2013-14,WSH,R,D,33,2,8,10,+7,53,0.30,2,10,0,0,0,0,0,1,27,7.4,15:16,--
Devante Smith-Pelly,2013-14,ANA,R,R,19,2,8,10,+5,2,0.53,2,10,0,0,0,0,0,0,23,8.7,12:39,0.0
Erik Gustafsson,2013-14,PHI,L,D,31,2,8,10,+7,6,0.32,2,8,0,2,0,0,0,0,30,6.7,17:31,--
Torrey Mitchell,2013-14,"MIN,BUF",R,C,67,2,8,10,-3,25,0.15,2,10,0,0,0,0,0,0,56,3.6,10:53,38.7
Zbynek Michalek,2013-14,PHX,R,D,59,2,8,10,+6,24,0.17,2,10,0,0,0,0,0,1,78,2.6,20:59,--
Dennis Seidenberg,2013-14,BOS,L,D,34,1,9,10,+11,10,0.29,1,10,0,0,0,0,0,0,53,1.9,21:50,--
Cory Sarich,2013-14,COL,R,D,54,1,9,10,+7,38,0.19,1,10,0,0,0,0,0,0,48,2.1,17:05,0.0
Robert Bortuzzo,2013-14,PIT,R,D,54,0,10,10,-3,74,0.19,0,9,0,0,0,1,0,0,50,0.0,15:29,0.0
Bryan Allen,2013-14,ANA,L,D,68,0,10,10,+20,75,0.15,0,9,0,0,0,1,0,0,60,0.0,17:33,--
Jayson Megna,2013-14,PIT,R,C,36,5,4,9,+1,6,0.25,5,9,0,0,0,0,0,2,36,13.9,10:29,20.0
Tom Sestito,2013-14,VAN,L,L,77,5,4,9,-14,213,0.12,4,8,1,1,0,0,0,0,31,16.1,6:27,27.3
Jay Beagle,2013-14,WSH,R,C,62,4,5,9,-9,28,0.15,4,9,0,0,0,0,0,0,60,6.7,11:15,51.7
Trevor Smith,2013-14,TOR,L,C,28,4,5,9,-3,4,0.32,4,8,0,1,0,0,1,2,24,16.7,10:22,44.6
Pierre-Marc Bouchard,2013-14,NYI,L,C,28,4,5,9,-9,12,0.32,3,8,1,1,0,0,0,1,51,7.8,13:57,60.0
Adam Hall,2013-14,PHI,R,R,80,4,5,9,-15,23,0.11,2,7,0,0,2,2,0,0,61,6.6,9:50,59.6
Radek Dvorak,2013-14,CAR,R,R,60,4,5,9,+3,41,0.15,4,9,0,0,0,0,0,2,52,7.7,10:38,50.0
Cody Ceci,2013-14,OTT,R,D,49,3,6,9,-5,14,0.18,3,9,0,0,0,0,1,2,82,3.7,17:12,--
Erik Gudbranson,2013-14,FLA,R,D,65,3,6,9,-7,114,0.14,3,8,0,1,0,0,0,0,92,3.3,17:59,--
Evgeny Kuznetsov,2013-14,WSH,L,C,17,3,6,9,-2,6,0.53,2,6,0,2,1,1,0,0,22,13.6,13:28,18.5
Brian Strait,2013-14,NYI,L,D,47,3,6,9,-14,14,0.19,3,8,0,0,0,1,0,0,40,7.5,17:57,--
Calle Jarnkrok,2013-14,NSH,R,C,12,2,7,9,+7,4,0.75,2,8,0,1,0,0,0,0,13,15.4,14:04,39.5
Kevin Klein,2013-14,"NSH,NYR",R,D,77,2,7,9,-7,21,0.12,2,9,0,0,0,0,0,0,73,2.7,17:20,--
Keith Ballard,2013-14,MIN,L,D,45,2,7,9,-7,37,0.20,2,7,0,2,0,0,0,0,29,6.9,13:37,--
John-Michael Liles,2013-14,"TOR,CAR",L,D,41,2,7,9,+5,8,0.22,1,5,1,4,0,0,0,0,56,3.6,19:39,100.0
Mattias Ekholm,2013-14,NSH,L,D,62,1,8,9,-8,10,0.15,1,8,0,0,0,1,0,0,58,1.7,16:49,--
David Schlemko,2013-14,PHX,L,D,48,1,8,9,+2,18,0.19,1,6,0,3,0,0,0,0,61,1.6,16:24,--
Mike Weber,2013-14,BUF,L,D,68,1,8,9,-29,73,0.13,1,8,0,0,0,1,0,0,47,2.1,17:49,--
Nate Guenin,2013-14,COL,R,D,68,1,8,9,+3,46,0.13,1,9,0,0,0,0,0,0,52,1.9,17:17,--
Vincent Trocheck,2013-14,FLA,R,C,20,5,3,8,-11,6,0.40,3,6,1,1,1,1,0,0,38,13.2,18:53,47.7
Shawn Thornton,2013-14,BOS,R,L,64,5,3,8,+3,74,0.13,5,8,0,0,0,0,0,1,93,5.4,8:48,33.3
Mark Stone,2013-14,OTT,R,R,19,4,4,8,+5,4,0.42,3,7,1,1,0,0,0,0,36,11.1,14:29,100.0
Derek Dorsett,2013-14,NYR,R,R,51,4,4,8,-1,128,0.16,4,8,0,0,0,0,0,0,67,6.0,11:02,0.0
Brian McGrattan,2013-14,CGY,R,R,76,4,4,8,-4,100,0.11,4,8,0,0,0,0,0,0,79,5.1,6:43,66.7
Daniel Cleary,2013-14,DET,L,R,52,4,4,8,-11,31,0.15,4,7,0,0,0,1,0,1,64,6.3,13:54,54.6
Kyle Clifford,2013-14,LAK,L,L,71,3,5,8,+6,81,0.11,3,8,0,0,0,0,0,0,74,4.1,10:10,50.0
Nate Prosser,2013-14,MIN,R,D,53,2,6,8,+2,58,0.15,2,6,0,1,0,1,1,2,30,6.7,14:32,--
Brett Bellemore,2013-14,CAR,R,D,64,2,6,8,-1,45,0.13,2,8,0,0,0,0,0,0,54,3.7,17:28,--
Tim Kennedy,2013-14,PHX,L,L,37,2,6,8,0,4,0.22,2,8,0,0,0,0,0,0,42,4.8,11:46,36.7
Ryan Reaves,2013-14,STL,R,R,63,2,6,8,-1,126,0.13,2,8,0,0,0,0,0,0,25,8.0,8:31,75.0
Ladislav Smid,2013-14,"EDM,CGY",L,D,73,2,6,8,-10,78,0.11,2,8,0,0,0,0,0,0,41,4.9,18:08,--
Paul Bissonnette,2013-14,PHX,L,L,39,2,6,8,+6,53,0.21,2,8,0,0,0,0,0,0,25,8.0,4:45,33.3
Henrik Tallinder,2013-14,BUF,L,D,64,2,6,8,-21,34,0.13,2,8,0,0,0,0,0,0,40,5.0,19:00,100.0
Andrej Sustr,2013-14,TBL,R,D,43,1,7,8,+3,16,0.19,1,6,0,0,0,2,0,0,39,2.6,15:48,--
Connor Murphy,2013-14,PHX,R,D,30,1,7,8,+5,10,0.27,1,8,0,0,0,0,0,1,30,3.3,17:59,--
Kevin Connauton,2013-14,DAL,L,D,36,1,7,8,-6,16,0.22,1,6,0,2,0,0,0,0,56,1.8,15:20,--
Michal Rozsival,2013-14,CHI,R,D,42,1,7,8,+7,32,0.19,1,8,0,0,0,0,0,0,39,2.6,16:39,--
Anton Volchenkov,2013-14,NJD,L,D,56,0,8,8,+3,20,0.14,0,7,0,0,0,1,0,0,42,0.0,16:47,--
Drew Shore,2013-14,FLA,R,C,24,5,2,7,-1,8,0.29,3,5,1,1,1,1,0,1,23,21.7,12:00,41.4
Matt Hendricks,2013-14,"NSH,EDM",L,C,77,5,2,7,-11,112,0.09,4,6,0,0,1,1,0,1,102,4.9,12:44,54.0
Zac Dalpe,2013-14,VAN,R,C,55,4,3,7,-7,6,0.13,3,6,1,1,0,0,0,0,52,7.7,7:08,45.9
Kevin Westgarth,2013-14,"CAR,CGY",R,R,48,4,3,7,-4,68,0.15,4,7,0,0,0,0,0,1,31,12.9,6:30,20.0
Tanner Pearson,2013-14,LAK,L,L,25,3,4,7,+2,8,0.28,2,6,1,1,0,0,0,1,31,9.7,10:49,50.0
Beau Bennett,2013-14,PIT,R,R,21,3,4,7,-2,0,0.33,3,7,0,0,0,0,0,1,27,11.1,13:51,100.0
Eric O'Dell,2013-14,WPG,R,C,30,3,4,7,-2,10,0.23,3,7,0,0,0,0,0,1,17,17.7,9:41,50.0
Tom Pyatt,2013-14,TBL,L,L,27,3,4,7,-2,4,0.26,3,7,0,0,0,0,0,1,27,11.1,11:28,52.3
Rich Clune,2013-14,NSH,L,L,58,3,4,7,-7,166,0.12,3,7,0,0,0,0,0,1,29,10.3,8:27,--
Reid Boucher,2013-14,NJD,L,C,23,2,5,7,+2,4,0.30,2,7,0,0,0,0,0,0,27,7.4,11:21,33.3
Matt Frattin,2013-14,"LAK,CBJ",R,R,44,2,5,7,-4,11,0.16,1,5,1,2,0,0,0,0,61,3.3,12:01,50.0
Sheldon Brookbank,2013-14,CHI,R,D,48,2,5,7,+2,52,0.15,2,7,0,0,0,0,0,1,43,4.7,12:53,--
Cody McCormick,2013-14,"BUF,MIN",R,C,43,2,5,7,-6,52,0.16,2,7,0,0,0,0,0,0,26,7.7,8:55,45.0
Anton Belov,2013-14,EDM,L,D,57,1,6,7,-12,34,0.12,1,5,0,2,0,0,0,0,54,1.9,16:41,--
Luke Glendening,2013-14,DET,R,C,56,1,6,7,-8,22,0.13,1,7,0,0,0,0,0,0,54,1.9,13:55,48.5
Mark Pysyk,2013-14,BUF,R,D,44,1,6,7,-11,16,0.16,1,5,0,2,0,0,1,1,51,2.0,19:37,--
Marc-Andre Cliche,2013-14,COL,R,C,76,1,6,7,-11,17,0.09,1,6,0,0,0,1,0,0,69,1.5,10:34,46.0
Quinton Howden,2013-14,FLA,L,C,16,4,2,6,0,10,0.38,3,5,0,0,1,1,0,0,23,17.4,13:43,25.0
Matt Ellis,2013-14,BUF,L,L,50,4,2,6,-6,4,0.12,4,6,0,0,0,0,0,0,70,5.7,9:28,41.6
Nicklas Jensen,2013-14,VAN,L,R,17,3,3,6,-1,10,0.35,3,5,0,1,0,0,0,1,30,10.0,15:38,0.0
J.T. Miller,2013-14,NYR,L,C,30,3,3,6,-6,18,0.20,3,4,0,2,0,0,0,0,46,6.5,11:27,51.0
Jordan Schroeder,2013-14,VAN,R,C,25,3,3,6,-7,2,0.24,3,5,0,1,0,0,0,0,25,12.0,12:01,45.9
Mike Hoffman,2013-14,OTT,L,C,25,3,3,6,-2,2,0.24,2,3,1,3,0,0,0,0,61,4.9,13:11,66.7
Eric Tangradi,2013-14,WPG,L,L,55,3,3,6,-6,21,0.11,3,6,0,0,0,0,0,0,52,5.8,8:39,100.0
Nate Schmidt,2013-14,WSH,L,D,29,2,4,6,+4,6,0.21,2,6,0,0,0,0,0,0,41,4.9,18:42,--
Dalton Prout,2013-14,CBJ,R,D,49,2,4,6,-7,37,0.12,2,6,0,0,0,0,0,0,56,3.6,17:12,0.0
Brandon McMillan,2013-14,PHX,L,L,22,2,4,6,0,4,0.27,2,6,0,0,0,0,0,0,35,5.7,12:35,50.0
Keaton Ellerby,2013-14,WPG,L,D,51,2,4,6,+4,2,0.12,1,5,1,1,0,0,0,1,33,6.1,13:55,--
Ryan White,2013-14,MTL,R,C,52,2,4,6,-8,50,0.12,2,6,0,0,0,0,0,1,51,3.9,9:41,50.8
Ryan Jones,2013-14,EDM,L,L,52,2,4,6,0,40,0.12,2,6,0,0,0,0,0,1,59,3.4,9:50,33.3
Matt Greene,2013-14,LAK,R,D,38,2,4,6,+6,47,0.16,2,6,0,0,0,0,0,0,38,5.3,15:53,0.0
Francis Bouillon,2013-14,MTL,L,D,52,2,4,6,-5,34,0.12,2,5,0,1,0,0,1,1,34,5.9,17:41,--
Victor Bartley,2013-14,NSH,L,D,50,1,5,6,0,23,0.12,1,6,0,0,0,0,0,0,21,4.8,15:22,--
Adam McQuaid,2013-14,BOS,R,D,30,1,5,6,+12,69,0.20,1,6,0,0,0,0,0,0,25,4.0,16:03,--
Tim Gleason,2013-14,"CAR,TOR",L,D,56,1,5,6,-21,65,0.11,1,6,0,0,0,0,0,0,43,2.3,16:38,--
Jordan Leopold,2013-14,STL,L,D,27,1,5,6,+1,6,0.22,1,4,0,2,0,0,0,0,40,2.5,15:36,--
Connor Carrick,2013-14,WSH,R,D,34,1,5,6,-9,23,0.18,1,6,0,0,0,0,0,0,26,3.9,15:58,--
Kevan Miller,2013-14,BOS,R,D,47,1,5,6,+20,38,0.13,1,6,0,0,0,0,0,1,41,2.4,17:28,--
Brian Lashoff,2013-14,DET,L,D,75,1,5,6,-2,36,0.08,1,6,0,0,0,0,0,0,38,2.6,14:26,--
Luca Sbisa,2013-14,ANA,L,D,30,1,5,6,0,43,0.20,1,6,0,0,0,0,0,0,30,3.3,17:03,--
Martin Marincin,2013-14,EDM,L,D,44,0,6,6,-2,16,0.14,0,4,0,1,0,1,0,0,28,0.0,19:10,--
Ryan Wilson,2013-14,COL,L,D,28,0,6,6,+1,12,0.21,0,6,0,0,0,0,0,0,23,0.0,14:40,0.0
Adam Pardy,2013-14,WPG,L,D,60,0,6,6,+4,38,0.10,0,6,0,0,0,0,0,0,47,0.0,14:25,--
Tye McGinn,2013-14,PHI,L,L,18,4,1,5,-1,4,0.28,4,5,0,0,0,0,0,0,16,25.0,11:11,--
