Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Derek Ryan,2020-21,CGY,R,C,43,2,11,13,+6,16,0.30,2,13,0,0,0,0,0,0,37,5.4,11:53,52.0
Kyle Okposo,2020-21,BUF,R,R,35,2,11,13,-1,0,0.37,1,11,0,0,1,2,0,0,45,4.4,13:53,54.2
Ross Colton,2020-21,TBL,L,C,30,9,3,12,+3,16,0.40,9,12,0,0,0,0,0,4,46,19.6,10:34,48.6
Brandon Sutter,2020-21,VAN,R,C,43,9,3,12,-9,2,0.28,7,10,0,0,2,2,0,0,65,13.9,15:05,55.5
Pierre Engvall,2020-21,TOR,L,L,42,7,5,12,+2,16,0.29,7,12,0,0,0,0,0,1,61,11.5,11:56,43.0
Sam Steel,2020-21,ANA,L,C,42,6,6,12,-7,8,0.29,6,12,0,0,0,0,0,0,42,14.3,14:32,52.8
K'Andre Miller,2020-21,NYR,L,D,53,5,7,12,+9,20,0.23,5,10,0,1,0,1,0,1,62,8.1,21:07,--
Dylan Gambrell,2020-21,SJS,R,C,49,5,7,12,-18,13,0.24,4,11,0,0,1,1,0,1,48,10.4,16:02,43.8
Ivan Barbashev,2020-21,STL,L,C,38,5,7,12,+5,6,0.32,4,11,1,1,0,0,0,1,43,11.6,13:21,43.4
Danny DeKeyser,2020-21,DET,L,D,47,4,8,12,+3,18,0.26,4,12,0,0,0,0,0,0,43,9.3,18:06,--
Vinnie Hinostroza,2020-21,"FLA,CHI",R,C,26,4,8,12,0,8,0.46,4,12,0,0,0,0,0,0,33,12.1,12:16,15.0
Mikhail Grigorenko,2020-21,CBJ,L,C,32,4,8,12,-2,6,0.38,4,12,0,0,0,0,0,1,36,11.1,13:45,37.5
Colin Miller,2020-21,BUF,R,D,48,4,8,12,-20,27,0.25,3,8,1,4,0,0,0,0,64,6.3,18:00,--
Ryan McDonagh,2020-21,TBL,L,D,50,4,8,12,+13,14,0.24,4,12,0,0,0,0,0,0,85,4.7,21:54,--
Alexander Radulov,2020-21,DAL,L,R,11,4,8,12,+9,6,1.09,3,6,1,6,0,0,0,0,25,16.0,17:47,50.0
Robert Thomas,2020-21,STL,R,C,33,3,9,12,+1,10,0.36,3,12,0,0,0,0,0,1,22,13.6,13:36,42.6
Michael Rasmussen,2020-21,DET,L,C,40,3,9,12,-5,26,0.30,3,10,0,2,0,0,0,1,62,4.8,14:48,44.4
Nicolas Aube-Kubel,2020-21,PHI,R,R,50,3,9,12,-3,44,0.24,3,12,0,0,0,0,0,0,53,5.7,11:10,50.0
Zach Whitecloud,2020-21,VGK,R,D,51,2,10,12,+9,24,0.24,2,12,0,0,0,0,0,1,54,3.7,17:49,--
Dante Fabbro,2020-21,NSH,R,D,40,2,10,12,-1,23,0.30,1,10,1,2,0,0,0,1,59,3.4,19:19,--
Vladislav Gavrikov,2020-21,CBJ,L,D,55,2,10,12,-13,14,0.22,2,12,0,0,0,0,0,1,48,4.2,19:24,--
Colton Parayko,2020-21,STL,R,D,32,2,10,12,-2,14,0.38,2,12,0,0,0,0,0,0,60,3.3,21:20,--
Jacob Trouba,2020-21,NYR,R,D,38,2,10,12,+3,22,0.32,2,11,0,1,0,0,0,1,70,2.9,21:29,--
Derek Forbort,2020-21,WPG,L,D,56,2,10,12,+1,35,0.21,2,12,0,0,0,0,0,0,67,3.0,20:45,--
Chris Tanev,2020-21,CGY,R,D,56,2,10,12,+15,6,0.21,2,12,0,0,0,0,0,0,66,3.0,21:44,--
David Kampf,2020-21,CHI,L,C,56,1,11,12,-3,20,0.21,1,12,0,0,0,0,0,0,63,1.6,14:40,52.8
Jake Bean,2020-21,CAR,L,D,42,1,11,12,-2,10,0.29,0,7,1,5,0,0,0,0,55,1.8,14:32,--
Erik Gustafsson,2020-21,"PHI,MTL",L,D,29,1,11,12,-1,0,0.41,1,7,0,5,0,0,0,0,33,3.0,16:43,--
Pierre-Edouard Bellemare,2020-21,COL,L,L,53,9,2,11,+6,21,0.21,9,11,0,0,0,0,0,0,60,15.0,11:20,60.8
Jaret Anderson-Dolan,2020-21,LAK,L,C,34,7,4,11,-9,6,0.32,6,10,1,1,0,0,0,2,37,18.9,13:31,43.7
Max Jones,2020-21,ANA,L,L,46,7,4,11,-9,36,0.24,5,8,2,3,0,0,0,1,77,9.1,14:10,50.0
Rasmus Asplund,2020-21,BUF,L,C,28,7,4,11,+1,0,0.39,7,11,0,0,0,0,0,2,34,20.6,12:51,35.3
Joel Kiviranta,2020-21,DAL,L,L,26,6,5,11,+3,6,0.42,5,10,1,1,0,0,0,0,31,19.4,12:10,14.3
Nico Hischier,2020-21,NJD,L,C,21,6,5,11,-9,4,0.52,2,6,3,4,1,1,0,0,44,13.6,18:31,56.2
Carl Grundstrom,2020-21,LAK,L,R,47,6,5,11,-10,16,0.23,6,9,0,2,0,0,0,3,66,9.1,12:28,42.9
Tyler Pitlick,2020-21,ARI,R,C,38,6,5,11,-1,16,0.29,5,9,0,1,1,1,0,0,56,10.7,16:22,40.0
Matt Martin,2020-21,NYI,L,L,54,6,5,11,-2,36,0.20,5,9,1,2,0,0,0,0,68,8.8,11:04,25.0
Adam Gaudette,2020-21,"VAN,CHI",R,C,40,5,6,11,-15,12,0.28,5,8,0,3,0,0,0,0,66,7.6,11:07,42.7
Yakov Trenin,2020-21,NSH,L,C,45,5,6,11,+4,22,0.24,5,11,0,0,0,0,0,0,62,8.1,11:34,33.3
Anders Bjork,2020-21,"BOS,BUF",L,L,45,5,6,11,-13,14,0.24,5,10,0,0,0,1,0,0,41,12.2,13:53,0.0
Andreas Johnsson,2020-21,NJD,L,L,50,5,6,11,-1,12,0.22,4,10,1,1,0,0,0,0,65,7.7,13:56,39.3
Andrew Cogliano,2020-21,DAL,L,C,54,5,6,11,-8,24,0.20,4,10,0,0,1,1,0,0,88,5.7,13:56,26.7
Noel Acciari,2020-21,FLA,R,C,41,4,7,11,0,9,0.27,3,7,1,3,0,1,0,1,68,5.9,15:24,52.4
Brendan Lemieux,2020-21,"NYR,LAK",L,L,49,4,7,11,-2,73,0.22,4,11,0,0,0,0,0,1,50,8.0,10:08,23.1
Michael Raffl,2020-21,"PHI,WSH",L,L,44,4,7,11,-4,33,0.25,4,11,0,0,0,0,0,3,50,8.0,13:15,53.3
Mark Jankowski,2020-21,PIT,L,C,45,4,7,11,+4,6,0.24,4,11,0,0,0,0,0,0,35,11.4,10:43,46.8
Cal Clutterbuck,2020-21,NYI,R,R,50,4,7,11,-5,10,0.22,3,10,0,0,1,1,0,1,50,8.0,13:26,0.0
Troy Stecher,2020-21,DET,R,D,44,3,8,11,-13,12,0.25,3,11,0,0,0,0,0,0,55,5.5,17:19,--
Christian Fischer,2020-21,ARI,R,R,52,3,8,11,-10,6,0.21,3,10,0,1,0,0,0,0,47,6.4,12:45,50.0
Jujhar Khaira,2020-21,EDM,L,L,40,3,8,11,-1,42,0.28,3,11,0,0,0,0,0,2,41,7.3,12:03,45.2
Juuso Valimaki,2020-21,CGY,L,D,49,2,9,11,-2,26,0.22,2,11,0,0,0,0,0,0,72,2.8,15:26,--
Christian Djoos,2020-21,DET,L,D,36,2,9,11,-13,14,0.31,1,7,1,4,0,0,0,0,39,5.1,15:05,--
Radko Gudas,2020-21,FLA,R,D,54,2,9,11,+6,40,0.20,2,11,0,0,0,0,0,1,84,2.4,17:34,--
Mikey Anderson,2020-21,LAK,L,D,54,1,10,11,0,30,0.20,1,9,0,0,0,2,0,1,52,1.9,21:11,--
Philippe Myers,2020-21,PHI,R,D,44,1,10,11,-10,22,0.25,1,11,0,0,0,0,0,0,77,1.3,18:52,--
Jordan Oesterle,2020-21,ARI,L,D,43,1,10,11,-10,10,0.26,0,7,1,4,0,0,0,0,38,2.6,17:54,100.0
Will Butcher,2020-21,NJD,L,D,23,1,10,11,-3,2,0.48,1,9,0,2,0,0,0,0,37,2.7,19:02,--
Kevin Stenlund,2020-21,CBJ,R,C,32,5,5,10,-4,8,0.31,5,9,0,1,0,0,0,1,42,11.9,12:32,47.3
Jimmy Vesey,2020-21,"TOR,VAN",L,L,50,5,5,10,-14,10,0.20,5,9,0,0,0,1,0,1,58,8.6,12:43,25.0
Travis Boyd,2020-21,"TOR,VAN",R,C,39,5,5,10,-5,2,0.26,4,9,1,1,0,0,0,0,23,21.7,10:44,46.9
Nicolas Deslauriers,2020-21,ANA,L,L,49,5,5,10,-7,53,0.20,5,10,0,0,0,0,0,2,65,7.7,11:19,25.0
Colton Sceviour,2020-21,PIT,R,C,46,5,5,10,0,2,0.22,5,10,0,0,0,0,0,0,53,9.4,9:35,27.8
Brendan Smith,2020-21,NYR,L,D,48,5,5,10,+3,73,0.21,5,10,0,0,0,0,0,0,58,8.6,16:26,--
Trevor Lewis,2020-21,WPG,R,C,56,5,5,10,+7,2,0.18,3,8,0,0,2,2,0,1,68,7.4,9:52,57.9
James Neal,2020-21,EDM,L,L,29,5,5,10,-2,11,0.34,4,7,1,3,0,0,0,0,51,9.8,12:06,28.6
Cody Glass,2020-21,VGK,R,C,27,4,6,10,+6,8,0.37,0,5,4,5,0,0,0,0,28,14.3,14:32,42.5
Nikita Gusev,2020-21,"NJD,FLA",R,L,31,4,6,10,-12,2,0.32,4,8,0,2,0,0,0,0,72,5.6,14:21,--
Adam Larsson,2020-21,EDM,R,D,56,4,6,10,+2,24,0.18,4,10,0,0,0,0,0,0,52,7.7,19:39,100.0
Blake Lizotte,2020-21,LAK,L,C,41,3,7,10,+2,16,0.24,3,10,0,0,0,0,0,0,42,7.1,12:42,50.9
Drake Caggiula,2020-21,"ARI,BUF",L,L,38,3,7,10,-6,19,0.26,3,10,0,0,0,0,0,0,46,6.5,12:24,38.5
Nathan Bastian,2020-21,NJD,R,R,41,3,7,10,0,21,0.24,3,10,0,0,0,0,0,0,46,6.5,12:37,36.4
Tanner Kero,2020-21,DAL,L,C,39,3,7,10,0,6,0.26,3,8,0,2,0,0,0,2,39,7.7,10:36,63.2
Brady Skjei,2020-21,CAR,L,D,52,3,7,10,+6,30,0.19,3,9,0,0,0,1,0,1,104,2.9,20:44,--
Austin Watson,2020-21,OTT,R,L,34,3,7,10,-7,40,0.29,3,9,0,0,0,1,0,0,41,7.3,12:00,26.1
Patrik Nemeth,2020-21,"DET,COL",L,D,52,3,7,10,+5,20,0.19,3,10,0,0,0,0,0,0,53,5.7,18:01,--
Travis Hamonic,2020-21,VAN,R,D,38,3,7,10,-3,39,0.26,3,10,0,0,0,0,0,0,79,3.8,19:22,0.0
Marc Staal,2020-21,DET,L,D,56,3,7,10,-5,20,0.18,3,10,0,0,0,0,0,0,53,5.7,18:25,--
Nikolai Knyzhov,2020-21,SJS,L,D,56,2,8,10,-9,39,0.18,2,10,0,0,0,0,0,1,51,3.9,16:44,--
Kirby Dach,2020-21,CHI,R,C,18,2,8,10,-3,4,0.56,1,9,1,1,0,0,0,0,26,7.7,18:34,40.3
Mason Marchment,2020-21,FLA,L,L,33,2,8,10,+4,18,0.30,2,10,0,0,0,0,0,0,50,4.0,14:08,38.2
Matt Roy,2020-21,LAK,R,D,44,2,8,10,0,8,0.23,2,8,0,1,0,1,0,0,57,3.5,19:15,--
Nick Merkley,2020-21,NJD,R,R,27,2,8,10,-5,7,0.37,2,9,0,1,0,0,0,0,38,5.3,11:30,25.0
Frederick Gaudreau,2020-21,PIT,R,C,19,2,8,10,+10,2,0.53,2,9,0,0,0,1,0,0,20,10.0,13:04,53.7
Zdeno Chara,2020-21,WSH,L,D,55,2,8,10,+5,44,0.18,2,10,0,0,0,0,0,0,67,3.0,18:19,--
Calvin de Haan,2020-21,CHI,L,D,44,1,9,10,-16,14,0.23,1,9,0,1,0,0,0,1,58,1.7,18:37,--
Jordie Benn,2020-21,"VAN,WPG",L,D,39,1,9,10,+7,9,0.26,1,10,0,0,0,0,0,0,45,2.2,14:45,--
Markus Nutivaara,2020-21,FLA,L,D,30,0,10,10,+1,12,0.33,0,10,0,0,0,0,0,0,45,0.0,15:59,--
Wayne Simmonds,2020-21,TOR,R,R,38,7,2,9,-3,45,0.24,4,6,3,3,0,0,0,0,62,11.3,11:59,50.0
Isac Lundestrom,2020-21,ANA,L,C,41,6,3,9,-9,14,0.22,6,9,0,0,0,0,0,0,52,11.5,15:15,47.5
Mikhail Maltsev,2020-21,NJD,L,L,33,6,3,9,-4,4,0.27,6,9,0,0,0,0,0,0,55,10.9,11:27,46.3
Tyler Motte,2020-21,VAN,L,C,24,6,3,9,0,14,0.38,6,9,0,0,0,0,0,1,40,15.0,16:01,36.4
Josh Leivo,2020-21,CGY,R,L,38,6,3,9,-3,10,0.24,6,9,0,0,0,0,0,2,50,12.0,10:45,25.0
Devin Shore,2020-21,EDM,L,C,38,5,4,9,-4,6,0.24,4,8,0,0,1,1,0,1,27,18.5,10:55,52.8
Oskar Sundqvist,2020-21,STL,R,C,28,4,5,9,-6,14,0.32,3,6,1,3,0,0,0,0,32,12.5,15:09,48.1
Sean Kuraly,2020-21,BOS,L,C,47,4,5,9,-10,20,0.19,4,8,0,0,0,1,0,2,88,4.6,14:04,57.4
Patrick Marleau,2020-21,SJS,L,C,56,4,5,9,-9,10,0.16,2,7,2,2,0,0,0,0,54,7.4,13:17,47.0
Wyatt Kalynuk,2020-21,CHI,L,D,21,4,5,9,-6,4,0.43,4,9,0,0,0,0,0,0,26,15.4,16:16,--
Nolan Patrick,2020-21,PHI,R,C,52,4,5,9,-30,20,0.17,2,6,2,3,0,0,0,0,49,8.2,13:17,52.6
Morgan Geekie,2020-21,CAR,R,C,36,3,6,9,+1,10,0.25,1,7,2,2,0,0,0,0,30,10.0,9:47,52.5
Marco Scandella,2020-21,STL,L,D,49,3,6,9,+14,24,0.18,3,8,0,0,0,1,0,1,55,5.5,19:57,--
Tyler Ennis,2020-21,EDM,L,R,30,3,6,9,0,6,0.30,3,9,0,0,0,0,0,2,38,7.9,12:08,66.7
Anton Stralman,2020-21,FLA,R,D,38,3,6,9,-1,8,0.24,3,9,0,0,0,0,0,0,38,7.9,18:57,--
Marcus Pettersson,2020-21,PIT,L,D,47,2,7,9,+8,22,0.19,2,9,0,0,0,0,0,0,46,4.4,16:29,--
Artem Anisimov,2020-21,OTT,L,C,19,2,7,9,+1,2,0.47,1,8,1,1,0,0,0,0,30,6.7,12:02,40.9
Jacob Bryson,2020-21,BUF,L,D,38,1,8,9,-1,12,0.24,1,6,0,1,0,2,0,0,24,4.2,19:03,--
Jacob MacDonald,2020-21,COL,L,D,33,1,8,9,+14,8,0.27,1,9,0,0,0,0,0,0,49,2.0,14:57,--
Jakub Zboril,2020-21,BOS,L,D,42,0,9,9,0,18,0.21,0,7,0,2,0,0,0,0,35,0.0,17:03,--
Dylan DeMelo,2020-21,WPG,R,D,52,0,9,9,+10,20,0.17,0,8,0,0,0,1,0,0,44,0.0,16:58,--
Kris Russell,2020-21,EDM,L,D,35,0,9,9,0,8,0.26,0,9,0,0,0,0,0,0,41,0.0,18:24,--
Austin Wagner,2020-21,LAK,L,L,44,4,4,8,-14,15,0.18,4,8,0,0,0,0,0,1,67,6.0,10:30,0.0
Cedric Paquette,2020-21,"OTT,CAR",L,C,47,4,4,8,-12,21,0.17,4,8,0,0,0,0,0,0,33,12.1,9:21,44.0
Brett Ritchie,2020-21,CGY,R,R,32,4,4,8,-5,24,0.25,4,8,0,0,0,0,0,0,36,11.1,11:22,33.3
Alexander Barabanov,2020-21,"TOR,SJS",L,L,22,3,5,8,+1,6,0.36,2,7,1,1,0,0,0,1,23,13.0,12:19,--
Jamie Drysdale,2020-21,ANA,R,D,24,3,5,8,-12,6,0.33,3,7,0,1,0,0,0,0,28,10.7,19:35,--
Eetu Luostarinen,2020-21,FLA,L,C,44,3,5,8,-11,12,0.18,3,8,0,0,0,0,0,1,34,8.8,13:08,48.0
Henri Jokiharju,2020-21,BUF,R,D,46,3,5,8,-11,4,0.17,3,8,0,0,0,0,0,0,50,6.0,18:23,--
Evgeny Svechnikov,2020-21,DET,L,L,21,3,5,8,-3,10,0.38,2,6,1,2,0,0,0,1,21,14.3,11:49,33.3
Dryden Hunt,2020-21,ARI,L,L,26,3,5,8,-6,4,0.31,3,8,0,0,0,0,0,0,39,7.7,11:58,30.8
Darren Helm,2020-21,DET,L,C,47,3,5,8,-3,10,0.17,3,8,0,0,0,0,0,0,83,3.6,14:41,66.7
Julien Gauthier,2020-21,NYR,R,R,30,2,6,8,-6,14,0.27,2,8,0,0,0,0,0,0,38,5.3,9:39,50.0
Steven Lorentz,2020-21,CAR,L,C,45,2,6,8,+1,8,0.18,2,8,0,0,0,0,0,1,40,5.0,10:26,51.1
Ethan Bear,2020-21,EDM,R,D,43,2,6,8,-1,14,0.19,2,8,0,0,0,0,0,1,53,3.8,17:58,--
Brett Kulak,2020-21,MTL,L,D,46,2,6,8,+3,20,0.17,2,8,0,0,0,0,0,0,57,3.5,16:06,--
Brayden McNabb,2020-21,VGK,L,D,41,2,6,8,+10,16,0.20,2,8,0,0,0,0,0,0,39,5.1,19:18,--
Jeremy Lauzon,2020-21,BOS,L,D,41,1,7,8,+8,40,0.20,1,7,0,0,0,1,0,0,48,2.1,18:43,--
Nikita Zadorov,2020-21,CHI,L,D,55,1,7,8,+1,36,0.15,1,8,0,0,0,0,0,0,52,1.9,19:12,--
Phillip Di Giuseppe,2020-21,NYR,L,L,31,1,7,8,+2,13,0.26,1,8,0,0,0,0,0,0,44,2.3,11:06,42.9
Ian Cole,2020-21,"COL,MIN",L,D,54,1,7,8,+21,32,0.15,1,8,0,0,0,0,0,1,30,3.3,15:53,--
Leo Komarov,2020-21,NYI,L,R,33,1,7,8,+7,15,0.24,1,7,0,0,0,1,0,1,27,3.7,12:50,38.8
Jan Rutta,2020-21,TBL,R,D,35,0,8,8,+12,22,0.23,0,6,0,0,0,2,0,0,46,0.0,16:02,--
Joel Hanley,2020-21,DAL,L,D,35,0,8,8,+6,2,0.23,0,8,0,0,0,0,0,0,27,0.0,13:01,--
Jake Gardiner,2020-21,CAR,L,D,26,0,8,8,-1,11,0.31,0,5,0,3,0,0,0,0,23,0.0,16:03,--
Alexander Edler,2020-21,VAN,L,D,52,0,8,8,-8,58,0.15,0,8,0,0,0,0,0,0,99,0.0,20:54,--
Tanner Jeannot,2020-21,NSH,L,L,15,5,2,7,+6,2,0.47,4,5,0,0,1,2,0,0,23,21.7,12:08,33.3
Tyler Bertuzzi,2020-21,DET,L,L,9,5,2,7,0,4,0.78,2,3,3,4,0,0,1,1,20,25.0,19:37,50.0
Matt Nieto,2020-21,SJS,L,L,28,5,2,7,-4,4,0.25,5,7,0,0,0,0,0,0,45,11.1,14:00,57.1
Tobias Rieder,2020-21,BUF,L,L,44,5,2,7,-9,2,0.16,5,7,0,0,0,0,0,0,63,7.9,12:15,12.5
Jesper Boqvist,2020-21,NJD,L,C,28,4,3,7,-5,2,0.25,4,7,0,0,0,0,0,1,34,11.8,11:09,38.4
Wade Allison,2020-21,PHI,R,R,14,4,3,7,+1,4,0.50,3,6,1,1,0,0,0,1,24,16.7,12:56,0.0
Kyle Clifford,2020-21,STL,L,L,50,4,3,7,-5,30,0.14,4,6,0,0,0,1,0,0,65,6.2,9:56,50.0
Ian Mitchell,2020-21,CHI,R,D,39,3,4,7,-10,14,0.18,3,7,0,0,0,0,0,0,23,13.0,15:02,--
Matthew Highmore,2020-21,"CHI,VAN",L,C,42,3,4,7,-5,8,0.17,3,7,0,0,0,0,0,1,40,7.5,11:38,50.0
Cody Eakin,2020-21,BUF,L,C,46,3,4,7,-9,14,0.15,3,7,0,0,0,0,0,0,39,7.7,12:56,54.3
Riley Nash,2020-21,CBJ,R,C,37,2,5,7,-1,4,0.19,2,7,0,0,0,0,0,1,40,5.0,12:36,49.7
Shane Pinto,2020-21,OTT,R,C,12,1,6,7,+6,10,0.58,1,7,0,0,0,0,0,0,11,9.1,12:31,40.9
Brett Howden,2020-21,NYR,L,C,42,1,6,7,-2,11,0.17,1,6,0,0,0,1,0,0,33,3.0,12:34,46.6
Jacob Larsson,2020-21,ANA,L,D,46,1,6,7,-9,14,0.15,1,6,0,0,0,1,0,0,42,2.4,17:23,--
Connor Clifton,2020-21,BOS,R,D,44,1,6,7,+10,38,0.16,1,6,0,0,0,1,0,0,48,2.1,18:13,--
Josh Manson,2020-21,ANA,R,D,23,1,6,7,-3,30,0.30,1,7,0,0,0,0,1,1,19,5.3,17:59,--
Joakim Nordstrom,2020-21,CGY,L,C,44,1,6,7,+1,6,0.16,1,7,0,0,0,0,0,0,46,2.2,11:33,33.3
Ben Chiarot,2020-21,MTL,L,D,41,1,6,7,-16,50,0.17,0,6,1,1,0,0,0,0,81,1.2,21:47,--
Conor Timmins,2020-21,COL,R,D,31,0,7,7,+6,8,0.23,0,7,0,0,0,0,0,0,31,0.0,13:33,--
Ben Harpur,2020-21,NSH,L,D,34,0,7,7,+2,17,0.21,0,6,0,0,0,1,0,0,33,0.0,16:26,--
Arttu Ruotsalainen,2020-21,BUF,L,C,17,5,1,6,-9,8,0.35,5,6,0,0,0,0,0,0,28,17.9,13:59,40.0
Noah Gregor,2020-21,SJS,L,C,30,5,1,6,-16,6,0.20,5,6,0,0,0,0,0,0,60,8.3,11:43,29.0
Alex Formenton,2020-21,OTT,L,L,20,4,2,6,+6,6,0.30,3,5,0,0,1,1,0,0,27,14.8,12:00,20.0
Lias Andersson,2020-21,LAK,L,C,23,3,3,6,-4,12,0.26,3,6,0,0,0,0,0,0,23,13.0,12:04,38.5
Dylan Coghlan,2020-21,VGK,R,D,29,3,3,6,-3,2,0.21,3,6,0,0,0,0,0,0,31,9.7,13:29,0.0
Brett Connolly,2020-21,"FLA,CHI",R,R,31,3,3,6,+3,4,0.19,3,5,0,1,0,0,0,0,26,11.5,12:09,30.8
Nicolas Beaudin,2020-21,CHI,L,D,19,2,4,6,+1,2,0.32,2,5,0,1,0,0,0,0,7,28.6,13:47,--
Radim Simek,2020-21,SJS,L,D,40,2,4,6,-9,15,0.15,2,6,0,0,0,0,0,0,26,7.7,14:13,--
Travis Dermott,2020-21,TOR,L,D,51,2,4,6,-1,19,0.12,2,6,0,0,0,0,0,0,36,5.6,13:13,--
Hampus Lindholm,2020-21,ANA,L,D,18,2,4,6,-1,16,0.33,2,5,0,1,0,0,0,0,29,6.9,22:02,--
Sam Carrick,2020-21,ANA,R,C,13,2,4,6,+4,28,0.46,2,5,0,1,0,0,0,0,23,8.7,12:55,52.4
Sami Vatanen,2020-21,"NJD,DAL",R,D,39,2,4,6,+3,20,0.15,2,6,0,0,0,0,0,0,55,3.6,17:01,--
Tobias Bjornfot,2020-21,LAK,L,D,33,1,5,6,-3,14,0.18,1,6,0,0,0,0,0,0,30,3.3,16:51,--
Alexander Romanov,2020-21,MTL,L,D,54,1,5,6,+1,21,0.11,1,5,0,1,0,0,0,0,71,1.4,17:15,--
David Savard,2020-21,"CBJ,TBL",R,D,54,1,5,6,-27,24,0.11,1,5,0,0,0,1,0,1,69,1.5,19:51,--
Derek Stepan,2020-21,OTT,R,C,20,1,5,6,-6,8,0.30,1,4,0,2,0,0,0,0,44,2.3,15:04,50.0
Justin Braun,2020-21,PHI,R,D,53,1,5,6,0,18,0.11,1,6,0,0,0,0,0,0,59,1.7,18:32,--
Marc-Edouard Vlasic,2020-21,SJS,L,D,51,1,5,6,-8,8,0.12,1,6,0,0,0,0,0,0,37,2.7,17:31,--
Frans Nielsen,2020-21,DET,L,C,29,1,5,6,-3,0,0.21,1,6,0,0,0,0,0,0,24,4.2,12:08,52.5
Mikko Lehtonen,2020-21,"TOR,CBJ",L,D,26,0,6,6,-2,8,0.23,0,5,0,1,0,0,0,0,33,0.0,15:53,--
Kale Clague,2020-21,LAK,L,D,18,0,6,6,-6,4,0.33,0,6,0,0,0,0,0,0,24,0.0,17:12,--
Sam Lafferty,2020-21,PIT,R,C,34,0,6,6,-6,25,0.18,0,6,0,0,0,0,0,0,33,0.0,9:47,52.4
Carter Rowney,2020-21,ANA,R,C,19,0,6,6,-2,2,0.32,0,6,0,0,0,0,0,0,10,0.0,14:17,57.1
Jake Virtanen,2020-21,VAN,R,R,38,5,0,5,-4,41,0.13,4,4,1,1,0,0,0,1,50,10.0,12:15,69.2
Cole Caufield,2020-21,MTL,R,R,10,4,1,5,-1,2,0.50,4,5,0,0,0,0,2,2,30,13.3,13:58,--
Trent Frederic,2020-21,BOS,L,C,42,4,1,5,-8,65,0.12,4,5,0,0,0,0,0,3,44,9.1,11:15,52.9
Adam Brooks,2020-21,TOR,L,C,11,4,1,5,+4,0,0.45,2,3,1,1,1,1,0,0,10,40.0,10:41,41.2
Juho Lammikko,2020-21,FLA,L,L,44,4,1,5,-8,10,0.11,3,4,0,0,1,1,0,0,43,9.3,10:50,44.9
Ryan Carpenter,2020-21,CHI,R,C,40,4,1,5,-10,19,0.13,2,3,1,1,1,1,0,0,51,7.8,12:41,48.4
Logan O'Connor,2020-21,COL,R,R,22,3,2,5,+6,6,0.23,3,5,0,0,0,0,0,0,37,8.1,10:56,50.0
Ty Dellandrea,2020-21,DAL,R,C,26,3,2,5,0,23,0.19,1,2,2,3,0,0,0,0,31,9.7,12:29,45.0
Emil Bemstrom,2020-21,CBJ,R,R,20,3,2,5,+2,0,0.25,2,4,1,1,0,0,0,0,28,10.7,12:51,--
Mathieu Olivier,2020-21,NSH,R,R,30,3,2,5,-1,70,0.17,2,4,1,1,0,0,0,0,25,12.0,10:55,50.0
Andrej Sekera,2020-21,DAL,L,D,46,3,2,5,+12,4,0.11,3,5,0,0,0,0,0,0,33,9.1,15:38,--
Evan Bouchard,2020-21,EDM,R,D,14,2,3,5,-2,2,0.36,1,4,1,1,0,0,0,0,38,5.3,14:50,--
Jayce Hawryluk,2020-21,VAN,R,R,30,2,3,5,-7,9,0.17,2,5,0,0,0,0,0,1,18,11.1,9:38,50.0
Robert Hagg,2020-21,PHI,L,D,34,2,3,5,-3,18,0.15,2,5,0,0,0,0,0,0,29,6.9,15:40,--
John Hayden,2020-21,ARI,R,C,29,2,3,5,-4,37,0.17,2,5,0,0,0,0,0,2,21,9.5,9:49,30.8
Chris Wagner,2020-21,BOS,R,R,41,2,3,5,-9,24,0.12,1,4,0,0,1,1,0,0,57,3.5,11:41,51.9
Zack Kassian,2020-21,EDM,R,R,27,2,3,5,-4,15,0.19,2,5,0,0,0,0,0,0,18,11.1,11:51,0.0
Kyle Turris,2020-21,EDM,R,C,27,2,3,5,-11,10,0.19,2,5,0,0,0,0,0,0,27,7.4,12:19,47.6
Steven Kampfer,2020-21,BOS,R,D,20,2,3,5,+3,4,0.25,1,4,1,1,0,0,0,0,28,7.1,16:42,--
Nate Thompson,2020-21,WPG,L,C,44,2,3,5,+4,4,0.11,2,4,0,0,0,1,0,1,20,10.0,9:41,50.4
Pierre-Olivier Joseph,2020-21,PIT,L,D,16,1,4,5,+1,6,0.31,1,5,0,0,0,0,0,0,27,3.7,16:47,--
Victor Mete,2020-21,"MTL,OTT",L,D,28,1,4,5,+8,8,0.18,1,5,0,0,0,0,0,0,20,5.0,15:48,--
Dean Kukan,2020-21,CBJ,L,D,35,1,4,5,-3,10,0.14,1,5,0,0,0,0,0,0,29,3.5,14:11,--
Ben Hutton,2020-21,"ANA,TOR",L,D,38,1,4,5,-13,11,0.13,1,5,0,0,0,0,0,0,54,1.9,18:28,--
Marcus Sorensen,2020-21,SJS,L,L,29,1,4,5,-5,16,0.17,1,5,0,0,0,0,0,0,26,3.9,12:05,42.9
Justin Dowling,2020-21,DAL,L,C,27,1,4,5,-4,6,0.19,1,4,0,1,0,0,0,0,27,3.7,11:04,50.0
